outcome;exposure;model;sex;N0;personyears0;cases0;N1;personyears1;cases1;estimate;se;HR;CI_left;CI_right;pval
D52;D91;sex-interaction time-comorbidity-adjusted;women;2835751;41708657.1649374;4930;30191;214720.397230333;194;-0.00551007;0.07859037;0.994505082592313;0.852532144197598;1.16012090105157;0.944105103202886
D52;D91;sex-interaction time-number_como-adjusted;men;2801745;40940732.333962;303;55650;445095.749973802;17;-0.47083629;0.25033382;0.62447980363219;0.382326026710551;1.02000648111707;0.059994541581361
D52;D91;sex-interaction time-number_como-adjusted;women;2835751;41708657.1649374;4930;30191;214720.397230333;194;-0.24258;0.07724747;0.784600976989773;0.674366019996576;0.912855444727823;0.00168776619905844
D52;D92;sex-interaction crude;men;2808728;41166117.0476082;312;34525;219711.036327571;8;0.45222594;0.35808801;1.57180704254437;0.779101720838796;3.17105881415869;0.206628540527414
D52;D92;sex-interaction crude;women;2839943;41844023.9845721;5061;15832;79353.5775956289;63;0.81749626;0.12682999;2.26482220689061;1.76634783957834;2.90396914689766;1.15138729199259e-10
D52;D92;sex-interaction kessler-adjusted;men;2808728;41166117.0476082;312;34525;219711.036327571;8;-0.31520657;0.36003017;0.729638137350698;0.360287578756411;1.47763021227143;0.381301674314031
D52;D92;sex-interaction kessler-adjusted;women;2839943;41844023.9845721;5061;15832;79353.5775956289;63;-0.29293433;0.12996548;0.746071133579865;0.578300302904658;0.962513997598428;0.0241999738127582
D52;D92;sex-interaction time-adjusted;men;2808728;41166117.0476082;312;34525;219711.036327571;8;0.42913113;0.35812163;1.53592242670059;0.761264534740769;3.09886720474263;0.230806787666097
D52;D92;sex-interaction time-adjusted;women;2839943;41844023.9845721;5061;15832;79353.5775956289;63;0.7922719;0.12693369;2.20840801335349;1.72200005711821;2.83221009969405;4.33061095479718e-10
D52;D92;sex-interaction time-comorbidity-adjusted;men;2808728;41166117.0476082;312;34525;219711.036327571;8;-0.08090079;0.35960796;0.922285186819289;0.455791668971319;1.86622534752784;0.822003072859019
D52;D92;sex-interaction time-comorbidity-adjusted;women;2839943;41844023.9845721;5061;15832;79353.5775956289;63;-0.2165147;0.13041791;0.80532069662142;0.623672987458812;1.03987416073498;0.0968821110501758
D52;D92;sex-interaction time-number_como-adjusted;men;2808728;41166117.0476082;312;34525;219711.036327571;8;-0.56507112;0.35876724;0.568319726421267;0.281325761017011;1.14809006566595;0.115248262938879
D52;D92;sex-interaction time-number_como-adjusted;women;2839943;41844023.9845721;5061;15832;79353.5775956289;63;-0.43631117;0.12912732;0.646416549199366;0.501879079086407;0.832579743788993;0.000727705949377741
D61;D00;sex-interaction crude;men;2522753;35838124.4684407;19041;41249;180064.242226215;186;2.3940932;0.07470427;10.9582566052169;9.46570740880159;12.6861503995064;2.3703903889376e-225
D61;D00;sex-interaction crude;women;2548943;36247394.9462459;37219;58984;269157.830084588;210;1.8007236;0.07259988;6.05402657348878;5.25106256741534;6.97977548009844;8.23955273759874e-136
D61;D00;sex-interaction kessler-adjusted;men;2522753;35838124.4684407;19041;41249;180064.242226215;186;0.41056553;0.07450223;1.50767017677868;1.30283654146267;1.74470801946952;3.57243449201635e-08
D61;D00;sex-interaction kessler-adjusted;women;2548943;36247394.9462459;37219;58984;269157.830084588;210;0.00399537;0.07125296;1.00400336213101;0.873141313252342;1.1544783597693;0.955283621952951
D61;D00;sex-interaction time-adjusted;men;2522753;35838124.4684407;19041;41249;180064.242226215;186;2.3941193;0.07470427;10.9585426194467;9.46595446698906;12.6864815123528;2.34397218178832e-225
D61;D00;sex-interaction time-adjusted;women;2548943;36247394.9462459;37219;58984;269157.830084588;210;1.8007125;0.07259987;6.05395937416678;5.25100438386213;6.97969786822103;8.27020734681538e-136
D61;D00;sex-interaction time-comorbidity-adjusted;men;2522753;35838124.4684407;19041;41249;180064.242226215;186;0.4946792;0.07454675;1.63997205162693;1.41704009334508;1.89797617071551;3.22692140282101e-11
D61;D00;sex-interaction time-comorbidity-adjusted;women;2548943;36247394.9462459;37219;58984;269157.830084588;210;0.04164333;0.07089424;1.04252257590426;0.90727758606113;1.19792810708412;0.556934587837177
D61;D00;sex-interaction time-number_como-adjusted;men;2522753;35838124.4684407;19041;41249;180064.242226215;186;0.38890078;0.07434225;1.47535815903411;1.27531428652575;1.70678061120001;1.68393545259995e-07
D61;D00;sex-interaction time-number_como-adjusted;women;2548943;36247394.9462459;37219;58984;269157.830084588;210;-0.07132057;0.07088747;0.931163341244618;0.810375581307977;1.06995470751767;0.314362811099551
D61;D01;sex-interaction crude;men;2528879;35966170.8198442;19215;13813;52017.8908226665;12;1.3358101;0.2903725;3.80307557036872;2.15263023143665;6.71893555275523;4.21816732631082e-06
D61;D01;sex-interaction crude;women;2557214;36411428.3149936;37419;24756;105124.461336927;10;-0.15800214;0.31861441;0.853847954731903;0.457272901096411;1.59435717282127;0.619962189010919
D61;D01;sex-interaction kessler-adjusted;men;2528879;35966170.8198442;19215;13813;52017.8908226665;12;0.13259235;0.28970182;1.14178445501489;0.647126954517415;2.01455329995617;0.647178338246591
D61;D01;sex-interaction kessler-adjusted;women;2557214;36411428.3149936;37419;24756;105124.461336927;10;-1.1642559;0.31812926;0.312154850060308;0.167331602434596;0.582320667455866;0.00025251612626722
D61;D01;sex-interaction time-adjusted;men;2528879;35966170.8198442;19215;13813;52017.8908226665;12;1.3358378;0.29037249;3.80318091702107;2.15268990231186;6.71912153815539;4.21623273457169e-06
D61;D01;sex-interaction time-adjusted;women;2557214;36411428.3149936;37419;24756;105124.461336927;10;-0.15801146;0.3186144;0.853839996906049;0.457268648295134;1.59434228223313;0.619941539135402
D61;D01;sex-interaction time-comorbidity-adjusted;men;2528879;35966170.8198442;19215;13813;52017.8908226665;12;0.41882643;0.28967354;1.5201764748593;0.86163522074434;2.68203580712415;0.148217397569962
D61;D01;sex-interaction time-comorbidity-adjusted;women;2557214;36411428.3149936;37419;24756;105124.461336927;10;-0.90522729;0.31805332;0.404449947226629;0.216838955316534;0.754383637261281;0.00442514176497406
D61;D01;sex-interaction time-number_como-adjusted;men;2528879;35966170.8198442;19215;13813;52017.8908226665;12;0.09149258;0.2894649;1.09580864576222;0.621357797955173;1.93253644209333;0.751945682205564
D61;D01;sex-interaction time-number_como-adjusted;women;2557214;36411428.3149936;37419;24756;105124.461336927;10;-1.2223844;0.31780036;0.294527058692753;0.157983977413317;0.549082189994871;0.000119870488829889
D61;D02;sex-interaction crude;men;2529410;35992610.2910921;19220;7498;25578.4195748185;7;1.4353343;0.37887201;4.20104918480931;1.99922340099506;8.82783497052042;0.000151595512942299
D61;D02;sex-interaction crude;women;2559127;36483076.8322928;37418;8811;33475.9440377275;11;1.054552;0.30365227;2.87068879719781;1.5831309291346;5.20541543260848;0.00051487958935766
D61;D02;sex-interaction kessler-adjusted;men;2529410;35992610.2910921;19220;7498;25578.4195748185;7;-0.05087275;0.37852624;0.950399601187302;0.452589136906335;1.99576023435117;0.893088739574695
D61;D02;sex-interaction kessler-adjusted;women;2559127;36483076.8322928;37418;8811;33475.9440377275;11;-0.38189805;0.30289477;0.682564637123044;0.376980849349595;1.23585716530355;0.207371010259315
D61;D02;sex-interaction time-adjusted;men;2529410;35992610.2910921;19220;7498;25578.4195748185;7;1.4353615;0.37887201;4.2011634549012;1.99927778061112;8.82807509089724;0.000151551720611487
D61;D02;sex-interaction time-adjusted;women;2559127;36483076.8322928;37418;8811;33475.9440377275;11;1.0545425;0.30365227;2.87066152578378;1.58311588946221;5.20536598139676;0.000514939609933917
D61;D02;sex-interaction time-comorbidity-adjusted;men;2529410;35992610.2910921;19220;7498;25578.4195748185;7;0.20443442;0.3784982;1.22683099763074;0.584260449609145;2.57610163028238;0.589114329412566
D61;D02;sex-interaction time-comorbidity-adjusted;women;2559127;36483076.8322928;37418;8811;33475.9440377275;11;-0.20334821;0.30275082;0.815994054660371;0.450801164565112;1.47702878692298;0.501794715274984
D61;D02;sex-interaction time-number_como-adjusted;men;2529410;35992610.2910921;19220;7498;25578.4195748185;7;0.10687212;0.37852654;1.11279194154655;0.529921569430744;2.33677203685284;0.777684970812377
D61;D02;sex-interaction time-number_como-adjusted;women;2559127;36483076.8322928;37418;8811;33475.9440377275;11;-0.32365602;0.30288909;0.723499068791417;0.399593408451618;1.30995880179897;0.285266709652493
D61;D10;sex-interaction crude;men;2503415;35417730.6131447;15227;67959;600458.097522271;4000;2.9191547;0.01789292;18.5256211317635;17.8871972805785;19.1868313931037;0
D61;D10;sex-interaction crude;women;2546795;36222496.2739276;34565;32889;294056.502402875;2864;2.7142883;0.01959914;15.09386394537;14.5250492214457;15.6849539941637;0
D61;D10;sex-interaction kessler-adjusted;men;2503415;35417730.6131447;15227;67959;600458.097522271;4000;0.96465474;0.01891729;2.62388157871351;2.52837684324617;2.72299382803743;0
D61;D10;sex-interaction kessler-adjusted;women;2546795;36222496.2739276;34565;32889;294056.502402875;2864;0.70891861;0.02025403;2.03179290969008;1.95271642304521;2.11407164867753;2.14509965753466e-268
D61;D10;sex-interaction time-adjusted;men;2503415;35417730.6131447;15227;67959;600458.097522271;4000;2.917796;0.01789431;18.5004674623467;17.8628617838763;19.160832148088;0
D61;D10;sex-interaction time-adjusted;women;2546795;36222496.2739276;34565;32889;294056.502402875;2864;2.7125053;0.01960158;15.0669755640707;14.4991047937696;15.6570875152135;0
D61;D10;sex-interaction time-comorbidity-adjusted;men;2503415;35417730.6131447;15227;67959;600458.097522271;4000;1.17262;0.01938013;3.23044532742868;3.11004017210816;3.35551196640392;0
D61;D10;sex-interaction time-comorbidity-adjusted;women;2546795;36222496.2739276;34565;32889;294056.502402875;2864;0.73141454;0.02061812;2.07801796921481;1.99571776456168;2.16371210251168;1.22203831588274e-275
D61;D10;sex-interaction time-number_como-adjusted;men;2503415;35417730.6131447;15227;67959;600458.097522271;4000;1.020639;0.01857065;2.77496740171592;2.67578071764759;2.87783076909076;0
D61;D10;sex-interaction time-number_como-adjusted;women;2546795;36222496.2739276;34565;32889;294056.502402875;2864;0.79364118;0.02015767;2.21143401352598;2.12576741316093;2.30055290428398;0
D61;D11;sex-interaction crude;men;2508176;35565856.2303765;16971;49480;452332.480290442;2256;2.8913106;0.02275943;18.0169070931726;17.2308767941446;18.8387941648055;0
D61;D11;sex-interaction crude;women;2550526;36303520.3969308;35910;22907;213032.379399656;1519;2.6694245;0.02658793;14.4316613813345;13.6988668094799;15.2036553915082;0
D61;D11;sex-interaction kessler-adjusted;men;2508176;35565856.2303765;16971;49480;452332.480290442;2256;0.87392197;0.02339946;2.39629062785806;2.28887371974691;2.5087486144912;2.73686039221831e-305
D61;D11;sex-interaction kessler-adjusted;women;2550526;36303520.3969308;35910;22907;213032.379399656;1519;0.59933037;0.02701552;1.82089906341002;1.72699158022517;1.9199128919292;4.82973009814643e-109
D61;D11;sex-interaction time-adjusted;men;2508176;35565856.2303765;16971;49480;452332.480290442;2256;2.8912946;0.02275943;18.0166188249653;17.2306011023214;18.8384927465103;0
D61;D11;sex-interaction time-adjusted;women;2550526;36303520.3969308;35910;22907;213032.379399656;1519;2.6689211;0.02658744;14.4243983112632;13.6919856848975;15.195989203485;0
D61;D11;sex-interaction time-comorbidity-adjusted;men;2508176;35565856.2303765;16971;49480;452332.480290442;2256;1.007419;0.02367891;2.73852375592881;2.61433349972105;2.86861349655146;0
D61;D11;sex-interaction time-comorbidity-adjusted;women;2550526;36303520.3969308;35910;22907;213032.379399656;1519;0.60233845;0.02720659;1.82638471997515;1.7315457617213;1.9264181282987;1.31888053958247e-108
D61;D11;sex-interaction time-number_como-adjusted;men;2508176;35565856.2303765;16971;49480;452332.480290442;2256;1.0095885;0.02322068;2.74447143262675;2.62236557990431;2.87226293016673;0
D61;D11;sex-interaction time-number_como-adjusted;women;2550526;36303520.3969308;35910;22907;213032.379399656;1519;0.70318455;0.02696618;2.02017582559721;1.91617652700944;2.12981962194094;6.73029976408339e-150
D61;D12;sex-interaction crude;men;2528038;35916092.3764054;17949;13999;102096.334261547;1278;2.731545;0.02901041;15.3565946397734;14.5077884720382;16.2550618507319;0
D61;D12;sex-interaction crude;women;2560145;36492843.8807919;36728;3716;23708.8955385883;701;2.7683916;0.03817497;15.9329867738888;14.7843624902319;17.1708497883924;0
D61;D12;sex-interaction kessler-adjusted;men;2528038;35916092.3764054;17949;13999;102096.334261547;1278;0.64521469;0.02994569;1.90639626955556;1.7977254305116;2.02163616027899;5.75220339326302e-103
D61;D12;sex-interaction kessler-adjusted;women;2560145;36492843.8807919;36728;3716;23708.8955385883;701;0.60763249;0.03868434;1.83607931287698;1.70201454651682;1.98070413092177;1.34471944664964e-55
D61;D12;sex-interaction time-adjusted;men;2528038;35916092.3764054;17949;13999;102096.334261547;1278;2.7277345;0.02902062;15.2981896826127;14.4523225246279;16.1935638487437;0
D61;D12;sex-interaction time-adjusted;women;2560145;36492843.8807919;36728;3716;23708.8955385883;701;2.7614934;0.03820167;15.8234560612422;14.6819596093175;17.0537018480261;0
D61;D12;sex-interaction time-comorbidity-adjusted;men;2528038;35916092.3764054;17949;13999;102096.334261547;1278;0.78375881;0.0302495;2.1896874352231;2.06363889728948;2.323435107892;5.1632121234714e-148
D61;D12;sex-interaction time-comorbidity-adjusted;women;2560145;36492843.8807919;36728;3716;23708.8955385883;701;0.49939784;0.0388846;1.64772877555019;1.52681737898818;1.77821536166648;9.40625001480528e-38
D61;D12;sex-interaction time-number_como-adjusted;men;2528038;35916092.3764054;17949;13999;102096.334261547;1278;0.63282892;0.02937725;1.88292970953391;1.77757587481105;1.99452768305732;6.36652374749546e-103
D61;D12;sex-interaction time-number_como-adjusted;women;2560145;36492843.8807919;36728;3716;23708.8955385883;701;0.69855195;0.03848028;2.0108388031112;1.86475930742282;2.16836171617555;1.20463386441801e-73
D61;D20;sex-interaction crude;men;2515529;35699208.998922;17431;33610;318979.711744892;1796;2.441234;0.02483068;11.4872072139865;10.9415422602695;12.0600849896834;0
D61;D20;sex-interaction crude;women;2544364;36222544.6332434;35129;31939;294008.143087058;2300;2.3547331;0.02157357;10.5353166104139;10.0991340220686;10.9903379675052;0
D61;D20;sex-interaction kessler-adjusted;men;2515529;35699208.998922;17431;33610;318979.711744892;1796;0.34541398;0.02574676;1.41257457626432;1.34306089318887;1.48568612460353;4.88478716568418e-41
D61;D20;sex-interaction kessler-adjusted;women;2544364;36222544.6332434;35129;31939;294008.143087058;2300;0.32354411;0.02213169;1.38201711569854;1.32335052176111;1.44328450903689;2.12366890328274e-48
D61;D20;sex-interaction time-adjusted;men;2515529;35699208.998922;17431;33610;318979.711744892;1796;2.439548;0.02483257;11.4678561001966;10.9230698997232;12.039813417119;0
D61;D20;sex-interaction time-adjusted;women;2544364;36222544.6332434;35129;31939;294008.143087058;2300;2.351535;0.02158265;10.5016774337589;10.0667084192232;10.9554408779858;0
D61;D20;sex-interaction time-comorbidity-adjusted;men;2515529;35699208.998922;17431;33610;318979.711744892;1796;0.53289527;0.0260191;1.70385830396595;1.61914587263366;1.79300282269908;3.18542872474532e-93
D61;D20;sex-interaction time-comorbidity-adjusted;women;2544364;36222544.6332434;35129;31939;294008.143087058;2300;0.36140236;0.02240722;1.43534086845974;1.37366866139388;1.49978190998421;1.60009678208483e-58
D61;D20;sex-interaction time-number_como-adjusted;men;2515529;35699208.998922;17431;33610;318979.711744892;1796;0.39346916;0.02529883;1.48211357464462;1.41041553175936;1.55745636564689;1.52156672070144e-54
D61;D20;sex-interaction time-number_como-adjusted;women;2544364;36222544.6332434;35129;31939;294008.143087058;2300;0.37275046;0.02205716;1.45172203191365;1.39029954065247;1.51585812720218;4.55315622913036e-64
D61;D21;sex-interaction crude;men;2522348;35844005.9579833;18606;17036;174182.752683585;621;1.8775686;0.0408357;6.53759002597592;6.03473593932512;7.0823452388738;0
D61;D21;sex-interaction crude;women;2555189;36407425.2809566;36738;11206;109127.495373905;691;1.9175323;0.03842112;6.80414714126427;6.3105844087887;7.33631234779114;0
D61;D21;sex-interaction kessler-adjusted;men;2522348;35844005.9579833;18606;17036;174182.752683585;621;-0.18868989;0.04142074;0.828043251375814;0.763476412574291;0.898070477170519;5.22748702902453e-06
D61;D21;sex-interaction kessler-adjusted;women;2555189;36407425.2809566;36738;11206;109127.495373905;691;-0.08733262;0.03870773;0.916372241200754;0.849422666014501;0.988598630624436;0.0240577211245334
D61;D21;sex-interaction time-adjusted;men;2522348;35844005.9579833;18606;17036;174182.752683585;621;1.8761176;0.04083602;6.52811086164507;6.02598210774748;7.07208064344193;0
D61;D21;sex-interaction time-adjusted;women;2555189;36407425.2809566;36738;11206;109127.495373905;691;1.9140305;0.0384247;6.78036204842963;6.28848052692378;7.31071827462178;0
D61;D21;sex-interaction time-comorbidity-adjusted;men;2522348;35844005.9579833;18606;17036;174182.752683585;621;0.02848891;0.04149924;1.02889860028578;0.948524076860068;1.11608377214256;0.492402698752533
D61;D21;sex-interaction time-comorbidity-adjusted;women;2555189;36407425.2809566;36738;11206;109127.495373905;691;-0.06138556;0.0388403;0.940460565888447;0.871524633185233;1.01484919910833;0.114001445667744
D61;D21;sex-interaction time-number_como-adjusted;men;2522348;35844005.9579833;18606;17036;174182.752683585;621;-0.10522893;0.04106608;0.900118434884039;0.830508622414145;0.97556265516298;0.0103942723364661
D61;D21;sex-interaction time-number_como-adjusted;women;2555189;36407425.2809566;36738;11206;109127.495373905;691;-0.01651652;0.03865819;0.983619129868426;0.911845072386665;1.06104273844543;0.669200857720457
D61;D22;sex-interaction crude;men;2529598;35997857.4524964;19145;1921;20331.2581705218;82;2.2749042;0.11069864;9.72698712255673;7.82981476365076;12.0838463409917;7.62909403473175e-94
D61;D22;sex-interaction crude;women;2559017;36487365.0350699;37267;2783;29187.7412605735;162;2.1188177;0.0787793;8.32129340431259;7.13072640465624;9.7106409629517;2.4715665399021e-159
D61;D22;sex-interaction kessler-adjusted;men;2529598;35997857.4524964;19145;1921;20331.2581705218;82;-0.2471988;0.11091391;0.780985418196382;0.628395163611003;0.970628449669211;0.0258308897030295
D61;D22;sex-interaction kessler-adjusted;women;2559017;36487365.0350699;37267;2783;29187.7412605735;162;-0.21743276;0.07897743;0.804581703174746;0.689198687720912;0.939281702964758;0.00590338668934356
D61;D22;sex-interaction time-adjusted;men;2529598;35997857.4524964;19145;1921;20331.2581705218;82;2.2747384;0.11069862;9.7253745217801;7.82851699484862;12.08184253175;7.86752604404764e-94
D61;D22;sex-interaction time-adjusted;women;2559017;36487365.0350699;37267;2783;29187.7412605735;162;2.1171822;0.07877938;8.30769505203355;7.11907251702253;9.69477370999566;4.32541640814321e-159
D61;D22;sex-interaction time-comorbidity-adjusted;men;2529598;35997857.4524964;19145;1921;20331.2581705218;82;-0.18523063;0.11095411;0.830912628372742;0.66851483612058;1.03276061903998;0.0950312817907454
D61;D22;sex-interaction time-comorbidity-adjusted;women;2559017;36487365.0350699;37267;2783;29187.7412605735;162;-0.20098283;0.07900909;0.817926475230874;0.700586245512666;0.954919859144603;0.0109655808868665
D61;D22;sex-interaction time-number_como-adjusted;men;2529598;35997857.4524964;19145;1921;20331.2581705218;82;-0.01313076;0.1108236;0.986955072337094;0.794262693165903;1.22639565372165;0.905684625364269
D61;D22;sex-interaction time-number_como-adjusted;women;2559017;36487365.0350699;37267;2783;29187.7412605735;162;-0.0589978;0.07891533;0.942708843114273;0.807615657832232;1.10039961987768;0.454696118216047
D61;D30;sex-interaction crude;men;2512839;35478219.0045737;14854;70602;539969.706093272;4373;3.2034543;0.01727972;24.6174194482298;23.7976460693543;25.4654321071901;0
D61;D30;sex-interaction crude;women;2526658;35606666.0628116;26687;115498;909886.713518979;10742;2.9394399;0.01149431;18.9052545132458;18.4841104120055;19.33599401021;0
D61;D30;sex-interaction kessler-adjusted;men;2512839;35478219.0045737;14854;70602;539969.706093272;4373;1.5222058;0.01879511;4.58232174086411;4.41659068983447;4.75427179274854;0
D61;D30;sex-interaction kessler-adjusted;women;2526658;35606666.0628116;26687;115498;909886.713518979;10742;1.4352886;0.01307084;4.20085720124842;4.09460488042205;4.30986670036443;0
D61;D30;sex-interaction time-adjusted;men;2512839;35478219.0045737;14854;70602;539969.706093272;4373;3.204962;0.01729253;24.6545631252567;23.8329544570481;25.5044956340907;0
D61;D30;sex-interaction time-adjusted;women;2526658;35606666.0628116;26687;115498;909886.713518979;10742;2.9411293;0.01151788;18.9372200439015;18.5145085379968;19.3695826305712;0
D61;D30;sex-interaction time-comorbidity-adjusted;men;2512839;35478219.0045737;14854;70602;539969.706093272;4373;1.6976688;0.01938292;5.46120138808179;5.25762274455281;5.67266273185664;0
D61;D30;sex-interaction time-comorbidity-adjusted;women;2526658;35606666.0628116;26687;115498;909886.713518979;10742;1.6243077;0.01359647;5.07490446439038;4.9414514729739;5.21196159945077;0
D61;D30;sex-interaction time-number_como-adjusted;men;2512839;35478219.0045737;14854;70602;539969.706093272;4373;1.6093593;0.01847032;4.99960695327888;4.82185224778422;5.18391447990986;0
D61;D30;sex-interaction time-number_como-adjusted;women;2526658;35606666.0628116;26687;115498;909886.713518979;10742;1.4781041;0.0129637;4.38462498529807;4.27462216015683;4.49745861538198;0
D61;D31;sex-interaction crude;men;2527182;35932805.792941;18776;10560;85382.9177258779;451;2.7495473;0.04772366;15.6355520673716;14.2393697402377;17.1686312604598;0
D61;D31;sex-interaction crude;women;2555216;36398526.4043341;36582;14009;118026.371996407;847;2.4575265;0.03485816;11.6758954653349;10.9048294708961;12.5014825111451;0
D61;D31;sex-interaction kessler-adjusted;men;2527182;35932805.792941;18776;10560;85382.9177258779;451;0.70670671;0.04836652;2.02730375356562;1.84395011606401;2.22888920552479;2.37286793306276e-48
D61;D31;sex-interaction kessler-adjusted;women;2555216;36398526.4043341;36582;14009;118026.371996407;847;0.62210079;0.0355149;1.86283736418225;1.7375791738211;1.99712513690081;1.07007787854136e-68
D61;D31;sex-interaction time-adjusted;men;2527182;35932805.792941;18776;10560;85382.9177258779;451;2.7475274;0.04772409;15.6040016907807;14.2106246895374;17.1340017828458;0
D61;D31;sex-interaction time-adjusted;women;2555216;36398526.4043341;36582;14009;118026.371996407;847;2.4545418;0.03486015;11.641098375409;10.8722879449876;12.4642735799161;0
D61;D31;sex-interaction time-comorbidity-adjusted;men;2527182;35932805.792941;18776;10560;85382.9177258779;451;0.78178325;0.04847366;2.18536584649802;1.98729938125237;2.40317283248502;1.62184822460342e-58
D61;D31;sex-interaction time-comorbidity-adjusted;women;2555216;36398526.4043341;36582;14009;118026.371996407;847;0.65639976;0.03556315;1.92783914173965;1.79804015117955;2.06700821112661;4.55544661335109e-76
D61;D31;sex-interaction time-number_como-adjusted;men;2527182;35932805.792941;18776;10560;85382.9177258779;451;0.76569942;0.04804204;2.1504979500548;1.95724672170741;2.36283008263546;3.44608259898921e-57
D61;D31;sex-interaction time-number_como-adjusted;women;2555216;36398526.4043341;36582;14009;118026.371996407;847;0.60216193;0.03523144;1.82606235499715;1.70422349096513;1.956611760145;1.71384802991194e-65
D61;D32;sex-interaction crude;men;2526523;35858000.832697;17619;23747;160187.877969908;1608;3.3969669;0.02616172;29.8733536265977;28.3801759365227;31.4450924791941;0
D61;D32;sex-interaction crude;women;2550422;36195627.7877984;33220;45352;320924.988532077;4209;3.0074441;0.01650539;20.2356135683385;19.5914673085858;20.9009386605604;0
D61;D32;sex-interaction kessler-adjusted;men;2526523;35858000.832697;17619;23747;160187.877969908;1608;1.4463908;0.02692509;4.24775581524284;4.02940447996931;4.47793949592938;0
D61;D32;sex-interaction kessler-adjusted;women;2550422;36195627.7877984;33220;45352;320924.988532077;4209;1.2906067;0.01723809;3.63499123607834;3.51423078837873;3.75990140717597;0
D61;D32;sex-interaction time-adjusted;men;2526523;35858000.832697;17619;23747;160187.877969908;1608;3.395158;0.02616333;29.8193645623532;28.3287960470993;31.3883619135863;0
D61;D32;sex-interaction time-adjusted;women;2550422;36195627.7877984;33220;45352;320924.988532077;4209;3.0057906;0.01650766;20.2021816287764;19.5590125642281;20.8665003522982;0
D61;D32;sex-interaction time-comorbidity-adjusted;men;2526523;35858000.832697;17619;23747;160187.877969908;1608;1.4519797;0.02724275;4.27156256251502;4.04946547594566;4.50584079154766;0
D61;D32;sex-interaction time-comorbidity-adjusted;women;2550422;36195627.7877984;33220;45352;320924.988532077;4209;1.3546834;0.01752235;3.87553376838846;3.74469519976244;4.0109437988096;0
D61;D32;sex-interaction time-number_como-adjusted;men;2526523;35858000.832697;17619;23747;160187.877969908;1608;1.580749;0.02674223;4.85859353529765;4.61049484240553;5.12004284748742;0
D61;D32;sex-interaction time-number_como-adjusted;women;2550422;36195627.7877984;33220;45352;320924.988532077;4209;1.3577613;0.01718013;3.8874806499961;3.75875905344772;4.02061041668317;0
D61;D33;sex-interaction crude;men;2516316;35554749.8250917;15277;61869;463438.885575269;3950;3.211999;0.01791495;24.8286691595831;23.9719966587643;25.7159560386743;0
D61;D33;sex-interaction crude;women;2531121;35698216.0898869;27405;105378;818336.686443598;10024;2.9360763;0.01173299;18.84177162454;18.4134258107768;19.2800819141184;0
D61;D33;sex-interaction kessler-adjusted;men;2516316;35554749.8250917;15277;61869;463438.885575269;3950;1.4957878;0.01925869;4.46285100234405;4.29753439275384;4.63452697498031;0
D61;D33;sex-interaction kessler-adjusted;women;2531121;35698216.0898869;27405;105378;818336.686443598;10024;1.4104739;0.0131775;4.09789693734714;3.99341388197331;4.20511367101801;0
D61;D33;sex-interaction time-adjusted;men;2516316;35554749.8250917;15277;61869;463438.885575269;3950;3.2132248;0.01792747;24.8591228034639;24.0008105925236;25.748129804841;0
D61;D33;sex-interaction time-adjusted;women;2531121;35698216.0898869;27405;105378;818336.686443598;10024;2.9374452;0.01175636;18.8675817874524;18.4378046584326;19.3073768325988;0
D61;D33;sex-interaction time-comorbidity-adjusted;men;2516316;35554749.8250917;15277;61869;463438.885575269;3950;1.6347863;0.01984913;5.1283619489701;4.93268132775909;5.3318052661619;0
D61;D33;sex-interaction time-comorbidity-adjusted;women;2531121;35698216.0898869;27405;105378;818336.686443598;10024;1.5814076;0.01369322;4.86179445894845;4.7330479504718;4.99404307930277;0
D61;D33;sex-interaction time-number_como-adjusted;men;2516316;35554749.8250917;15277;61869;463438.885575269;3950;1.6026439;0.01896962;4.96614507345005;4.78489522445514;5.15426059164347;0
D61;D33;sex-interaction time-number_como-adjusted;women;2531121;35698216.0898869;27405;105378;818336.686443598;10024;1.4622562;0.01305798;4.31568560209102;4.20663495291214;4.42756322442527;0
D61;D41;sex-interaction crude;men;2507568;35244869.7275544;13020;97057;773318.983112511;6207;2.9713658;0.01544736;19.5185598483024;18.9364669397207;20.118545859927;0
D61;D41;sex-interaction crude;women;2520672;35295068.1384385;23038;144843;1221484.63789206;14391;2.7320097;0.0106573;15.3637325076577;15.0461444526681;15.6880240854659;0
D61;D41;sex-interaction kessler-adjusted;men;2507568;35244869.7275544;13020;97057;773318.983112511;6207;1.675722;0.01740322;5.34265115102;5.16348797657525;5.52803094555233;0
D61;D41;sex-interaction kessler-adjusted;women;2520672;35295068.1384385;23038;144843;1221484.63789206;14391;1.5626256;0.01286235;4.77133242368685;4.65255186500606;4.89314547325219;0
D61;D41;sex-interaction time-adjusted;men;2507568;35244869.7275544;13020;97057;773318.983112511;6207;2.9764293;0.01546817;19.6176427174493;19.0318186428921;20.2214992172187;0
D61;D41;sex-interaction time-adjusted;women;2520672;35295068.1384385;23038;144843;1221484.63789206;14391;2.7366589;0.0106822;15.4353278744605;15.1155221490292;15.7618998697573;0
D61;D41;sex-interaction time-comorbidity-adjusted;men;2507568;35244869.7275544;13020;97057;773318.983112511;6207;2.0019654;0.01756076;7.40359283035409;7.1531079662841;7.66284907987273;0
